date,total_sales,avg_sales,total_onpromotion,dcoilwtico,is_holiday,total_transactions,year,month,dayofweek,is_weekend
2017-06-10,993732.684049,557.6502155157127,11792,,0,99716.0,2017,6,5,1
2017-06-11,1213673.946877,681.0740442631874,13187,,0,100856.0,2017,6,6,1
2017-06-12,768349.7589517,431.17270423776654,10854,46.1,0,81080.0,2017,6,0,0
2017-06-13,729412.959849,409.32264862457913,13186,46.41,0,81063.0,2017,6,1,0
2017-06-14,785885.9088963,441.0134168890572,20019,44.79,0,82752.0,2017,6,2,0
2017-06-15,660338.346974,370.56023960381594,10081,44.47,0,81831.0,2017,6,3,0
2017-06-16,834786.4275550001,468.4547853843996,15820,44.73,0,92852.0,2017,6,4,0
2017-06-17,1096133.5508865,615.1142260867003,11567,,0,114201.0,2017,6,5,1
2017-06-18,965144.121179,541.6072509421998,12259,,0,99193.0,2017,6,6,1
2017-06-19,791146.393731,443.96542858080807,10399,44.24,0,82891.0,2017,6,0,0
2017-06-20,787326.7170395,441.82195120061726,13072,43.34,0,83508.0,2017,6,1,0
2017-06-21,766159.0112892,429.94332844511786,21009,42.48,0,82929.0,2017,6,2,0
2017-06-22,609868.8309586,342.2384012113356,11621,42.53,0,77639.0,2017,6,3,0
2017-06-23,761049.7450639,427.0761756812009,17672,42.86,1,86346.0,2017,6,4,0
2017-06-24,963268.227135,540.5545606818182,12262,,0,99057.0,2017,6,5,1
2017-06-25,1092610.858614,613.1374066296296,13371,,1,95082.0,2017,6,6,1
2017-06-26,755367.8450665,423.88767961083056,10857,43.24,0,81443.0,2017,6,0,0
2017-06-27,682218.468913,382.8386469769921,13169,44.25,0,79226.0,2017,6,1,0
2017-06-28,731896.9850105,410.7166021383277,20138,44.74,0,80551.0,2017,6,2,0
2017-06-29,630811.802872,353.9909107025814,13403,44.88,0,77922.0,2017,6,3,0
2017-06-30,802273.1392327,450.2093935088103,18245,46.02,0,88368.0,2017,6,4,0
2017-07-01,1207529.921868,677.6262187811448,13017,,0,108993.0,2017,7,5,1
2017-07-02,1296379.2175535,727.4855317359709,13882,,0,104392.0,2017,7,6,1
2017-07-03,925143.408816,519.160162074074,12329,46.02,1,90976.0,2017,7,0,0
2017-07-04,832359.2860137,467.0927530941077,14888,46.02,0,89109.0,2017,7,1,0
2017-07-05,844301.613116,473.794395687991,23049,45.11,0,89085.0,2017,7,2,0
2017-07-06,700272.0099567,392.9697025570707,13192,45.52,0,82927.0,2017,7,3,0
2017-07-07,805792.302193,452.18423243153757,18485,44.25,0,89467.0,2017,7,4,0
2017-07-08,998347.1930085,560.23972671633,13428,,0,101349.0,2017,7,5,1
2017-07-09,1100833.322376,617.7515838249158,14273,,0,97757.0,2017,7,6,1
2017-07-10,804158.8610365,451.2675987859147,12239,44.4,0,85547.0,2017,7,0,0
2017-07-11,730534.767701,409.95217042704826,14429,45.06,0,83071.0,2017,7,1,0
2017-07-12,748799.9959087,420.20201790611674,20226,45.48,0,84155.0,2017,7,2,0
2017-07-13,629651.3629294999,353.3397098369809,10199,46.06,0,78720.0,2017,7,3,0
2017-07-14,765489.6173932999,429.56768652822666,16059,46.53,0,87671.0,2017,7,4,0
2017-07-15,969077.125075,543.814323835578,11079,,0,100293.0,2017,7,5,1
2017-07-16,1100803.699023,617.7349601700337,11720,,0,96119.0,2017,7,6,1
2017-07-17,818325.522149,459.2174647300785,10056,46.02,0,85477.0,2017,7,0,0
2017-07-18,730133.70894,409.72710939393943,12065,46.4,0,82267.0,2017,7,1,0
2017-07-19,767978.778078,430.9645219292929,18201,47.1,0,83265.0,2017,7,2,0
2017-07-20,688288.067857,386.2447069904602,10708,46.73,0,82423.0,2017,7,3,0
2017-07-21,782418.2992188,439.06750797912457,15340,45.78,0,88613.0,2017,7,4,0
2017-07-22,932902.046681,523.5140553765432,10070,,0,97358.0,2017,7,5,1
2017-07-23,1024288.741245,574.7972734259259,10870,,1,94170.0,2017,7,6,1
2017-07-24,816564.327096,458.22913978451174,9448,46.21,1,85120.0,2017,7,0,0
2017-07-25,713581.632609,400.4386266043771,11325,47.77,1,81930.0,2017,7,1,0
2017-07-26,740653.044167,415.63021558193043,18725,48.58,0,82113.0,2017,7,2,0
2017-07-27,659849.8270588,370.2860982372615,8001,49.05,0,78743.0,2017,7,3,0
2017-07-28,835099.6822035,468.63057362710435,13850,49.72,0,89197.0,2017,7,4,0
2017-07-29,1032310.865737,579.29902678844,9099,,0,100227.0,2017,7,5,1
2017-07-30,1123752.4779517,630.6130628236252,10227,,0,94899.0,2017,7,6,1
2017-07-31,885856.8408705,497.11382764898985,8649,50.21,0,88593.0,2017,7,0,0
2017-08-01,988527.763204,554.7293845140291,10150,49.19,0,92083.0,2017,8,1,0
2017-08-02,964712.016051,541.3647677053872,16524,49.6,0,93023.0,2017,8,2,0
2017-08-03,728068.485132,408.5681734747474,7859,49.03,0,85521.0,2017,8,3,0
2017-08-04,827775.686128,464.52058705274976,14193,49.57,0,91305.0,2017,8,4,0
2017-08-05,965693.650492,541.9156287833895,8684,,1,101108.0,2017,8,5,1
2017-08-06,1049559.164277,588.9782066649831,9565,,0,96162.0,2017,8,6,1
2017-08-07,797464.963817,447.5112030398429,8209,49.37,0,87072.0,2017,8,0,0
2017-08-08,717766.3491055,402.7869523599888,10638,49.07,0,83422.0,2017,8,1,0
2017-08-09,734139.67401,411.9751257070707,16117,49.59,0,85452.0,2017,8,2,0
2017-08-10,651386.9119697,365.5369876373176,7917,48.54,1,83064.0,2017,8,3,0
2017-08-11,826373.722022,463.7338507418631,14179,48.81,1,89551.0,2017,8,4,0
2017-08-12,792630.5350785,444.79828006649836,8312,,0,89927.0,2017,8,5,1
2017-08-13,865639.677471,485.7686181094276,9283,,0,85993.0,2017,8,6,1
2017-08-14,760922.4060808,427.00471721705946,8043,47.59,0,85448.0,2017,8,0,0
2017-08-15,762661.935939,427.98088436531987,10605,47.57,1,86561.0,2017,8,1,0
